:ID,:LABEL,prefLabel,identifier
align-ks122p86nzfh1gp38g15,Alignment,Data Integrity,https://skills.emsidata.com/skills/KS122P86NZFH1GP38G15
align-ks122pf6fzs3609gdg0v,Alignment,Extract Transform Load (ETL),https://skills.emsidata.com/skills/KS122PF6FZS3609GDG0V
align-ks122pg64bt2bt6x15hf,Alignment,Data Management,https://skills.emsidata.com/skills/KS122PG64BT2BT6X15HF
align-ks122pg79gbgklpg9wnk,Alignment,Data Manipulation,https://lightcast.io/open-skills/skills/KS122PG79GBGKLPG9WNK
align-ks122pl70d99vrwmfm2t,Alignment,Data Mining,https://lightcast.io/open-skills/skills/KS122PL70D99VRWMFM2T
align-ks122pm76dcyl9wc89y7,Alignment,Data Modeling,https://skills.emsidata.com/skills/KS122PM76DCYL9WC89Y7
align-ks122pn6pf6kxp9m9h36,Alignment,Data Normalization,https://skills.emsidata.com/skills/KS122PN6PF6KXP9M9H36
align-ks122pr6nqsp5dx6gkpw,Alignment,Data Presentation,https://skills.emsidata.com/skills/KS122PR6NQSP5DX6GKPW
align-ks122pr6nst1560f3x9l,Alignment,Information Privacy,https://skills.emsidata.com/skills/KS122PR6NST1560F3X9L
align-ks122pt6rkpq5klm3xyh,Alignment,Data Quality,https://skills.emsidata.com/skills/KS122PT6RKPQ5KLM3XYH
align-ks122pz6pcz9jyt0y5wh,Alignment,Data Security,https://skills.emsidata.com/skills/KS122PZ6PCZ9JYT0Y5WH
align-ks122q26bwq1pk3y74c0,Alignment,Data Structures,https://skills.emsidata.com/skills/KS122Q26BWQ1PK3Y74C0
align-ks122q960qymw3yh0ywf,Alignment,Data Visualization,https://skills.emsidata.com/skills/KS122Q960QYMW3YH0YWF
align-ks122q96s1lt3253tw3h,Alignment,Data Warehousing,https://skills.emsidata.com/skills/KS122Q96S1LT3253TW3H
align-ks122qh61m1mnj0bp4xz,Alignment,Database Administration,https://skills.emsidata.com/skills/KS122QH61M1MNJ0BP4XZ
align-ks122qj64vglbypmnm11,Alignment,Database Application,https://skills.emsidata.com/skills/KS122QJ64VGLBYPMNM11
align-ks122qk6th01fwq9x8ch,Alignment,Relational Databases,https://skills.emsidata.com/skills/KS122QK6TH01FWQ9X8CH
align-ks122ql6nn356rrjt6rv,Alignment,Database Design,https://skills.emsidata.com/skills/KS122QL6NN356RRJT6RV
align-ks122sg5y0q5yqm7v8kt,Alignment,Debugging,https://lightcast.io/open-skills/skills/KS122SG5Y0Q5YQM7V8KT
align-ks122st5x31w4tvgpn0b,Alignment,Encryption,https://skills.emsidata.com/skills/KS122ST5X31W4TVGPN0B
align-ks122sx5zkp98q69g6hv,Alignment,Deductive Reasoning,https://skills.emsidata.com/skills/KS122SX5ZKP98Q69G6HV
align-ks122t66bvpb3ky22m3s,Alignment,Defensive Driving,https://skills.emsidata.com/skills/KS122T66BVPB3KY22M3S
align-ks122tq6twkrfwmct9ts,Alignment,Dementia Care,https://skills.emsidata.com/skills/KS122TQ6TWKRFWMCT9TS
align-ks122v071mkkdlzf3hl4,Alignment,Dental Surgery,https://skills.emsidata.com/skills/KS122V071MKKDLZF3HL4
align-ks122v96rhvzqgkkygp8,Alignment,Dermatology,https://skills.emsidata.com/skills/KS122V96RHVZQGKKYGP8
align-ks122vj6bsmhb6ych502,Alignment,Software Design Patterns,https://skills.emsidata.com/skills/KS122VJ6BSMHB6YCH502
align-ks122vn6pxlvqxp4zp9q,Alignment,Design Thinking,https://skills.emsidata.com/skills/KS122VN6PXLVQXP4ZP9Q
align-ks122vn73rx0qr6gmdhv,Alignment,Design of Experiments,https://skills.emsidata.com/skills/KS122VN73RX0QR6GMDHV
align-ks122vt6s2jj5c5d80nf,Alignment,Linux,https://lightcast.io/open-skills/skills/KS122VT6S2JJ5C5D80NF
align-ks122vv71xnn7y03xjnn,Alignment,System Administration,https://skills.emsidata.com/skills/KS122VV71XNN7Y03XJNN
align-ks122vw78q67xr4c3zdw,Alignment,Operating Systems,https://lightcast.io/open-skills/skills/KS122VW78Q67XR4C3ZDW
align-ks122w179tcw8rvx29zr,Alignment,Engineering Design Process,https://skills.emsidata.com/skills/KS122W179TCW8RVX29ZR
align-ks122w26skglzj2klf5m,Alignment,Project Planning,https://skills.emsidata.com/skills/KS122W26SKGLZJ2KLF5M
align-ks122w760s3h5x5hnc91,Alignment,Software Development Life Cycle,https://skills.emsidata.com/skills/KS122W760S3H5X5HNC91
align-ks122w96t2t9j5pz0vmp,Alignment,DevOps,https://skills.emsidata.com/skills/KS122W96T2T9J5PZ0VMP
align-ks122wg78sz6rw9vzcb5,Alignment,Mobile Device Management,https://lightcast.io/open-skills/skills/KS122WG78SZ6RW9VZCB5
align-ks122xf74yxm9z3757p1,Alignment,Dialysis,https://skills.emsidata.com/skills/KS122XF74YXM9Z3757P1
align-ks122xy6c5jw4hmt0vt7,Alignment,Differentiated Instruction,https://skills.emsidata.com/skills/KS122XY6C5JW4HMT0VT7
align-ks122y174mlt2hyvmjdp,Alignment,Document Management Systems,https://skills.emsidata.com/skills/KS122Y174MLT2HYVMJDP
align-ks122yg760dvcxprhhj6,Alignment,Digital Forensics,https://skills.emsidata.com/skills/KS122YG760DVCXPRHHJ6
align-ks122yn6108r0rsdxxrc,Alignment,Digital Imaging,https://lightcast.io/open-skills/skills/KS122YN6108R0RSDXXRC
align-ks122yx6twmc60v04fv2,Alignment,Electronic Portfolio,https://lightcast.io/open-skills/skills/KS122YX6TWMC60V04FV2
align-ks122z36qk3n5097b5jh,Alignment,Web Development,https://skills.emsidata.com/skills/KS122Z36QK3N5097B5JH
align-ks122z663mhvg4tqh58j,Alignment,Digital Storytelling,https://skills.lightcast.io/skills/KS122Z663MHVG4TQH58J
align-ks1230c5x5t37gz1nj2b,Alignment,Disabilities,https://skills.emsidata.com/skills/KS1230C5X5T37GZ1NJ2B
align-ks1230d75wx241jp61xp,Alignment,Disability Management,https://skills.emsidata.com/skills/KS1230D75WX241JP61XP
align-ks1230h6c990449w00ps,Alignment,Emergency Management,https://skills.emsidata.com/skills/KS1230H6C990449W00PS
align-ks1230j6z8029tc15p7l,Alignment,Disaster Recovery,https://skills.emsidata.com/skills/KS1230J6Z8029TC15P7L
align-ks1231t6gywky8l06bnb,Alignment,Distributed Database,https://skills.emsidata.com/skills/KS1231T6GYWKY8L06BNB
align-ks123285xwqs1tvy0yj4,Alignment,Diversity Awareness,https://skills.lightcast.io/skills/KS123285XWQS1TVY0YJ4
align-ks1232z5x81p5x3fktdy,Alignment,DNA Profiling,https://skills.emsidata.com/skills/KS1232Z5X81P5X3FKTDY
align-ks1235z78nz16zbn53ps,Alignment,Substance Abuse,https://skills.emsidata.com/skills/KS1235Z78NZ16ZBN53PS
align-ks1238h6b8tz6mf53d8m,Alignment,Electronic Discovery,https://skills.emsidata.com/skills/KS1238H6B8TZ6MF53D8M
align-ks1238j5z67lvf879rrh,Alignment,Email Marketing,https://skills.emsidata.com/skills/KS1238J5Z67LVF879RRH
align-ks1238q6q5k06k7qrksj,Alignment,Early Childhood Education,https://lightcast.io/open-skills/skills/KS1238Q6Q5K06K7QRKSJ
align-ks123987840l8j17862k,Alignment,Evidence-Based Practice,https://skills.emsidata.com/skills/KS123987840L8J17862K
align-ks1239w6qzkl1h0tf1tj,Alignment,Economics,https://lightcast.io/open-skills/skills/KS1239W6QZKL1H0TF1TJ
align-ks123c26wt1bjcgr08pq,Alignment,Educational Evaluation,https://skills.emsidata.com/skills/KS123C26WT1BJCGR08PQ
align-ks123c271jpz5mhpzg97,Alignment,Educational Leadership,https://lightcast.io/open-skills/skills/KS123C271JPZ5MHPZG97
align-ks123c3758q6ytck5b6r,Alignment,Education Theories,https://skills.emsidata.com/skills/KS123C3758Q6YTCK5B6R
align-ks123cq6ywbjjh0ndxjk,Alignment,Human Resources Information System (HRIS),https://lightcast.io/open-skills/skills/KS123CQ6YWBJJH0NDXJK
align-ks123dp6jfxmpmknclg4,Alignment,Electrical Systems,https://skills.emsidata.com/skills/KS123DP6JFXMPMKNCLG4
align-ks123dz63cl4s5d74xvg,Alignment,Electromechanics,https://skills.emsidata.com/skills/KS123DZ63CL4S5D74XVG
align-ks123fd6bp1yld3wg9fg,Alignment,Instrumentation,https://skills.emsidata.com/skills/KS123FD6BP1YLD3WG9FG
align-ks123fs6sm7yby0bs2t7,Alignment,Electronics,https://skills.emsidata.com/skills/KS123FS6SM7YBY0BS2T7
align-ks123h56w4f21m098tmz,Alignment,Emergency Medicine,https://skills.emsidata.com/skills/KS123H56W4F21M098TMZ
align-ks123h76619k76twj28m,Alignment,Medical Emergency,https://skills.emsidata.com/skills/KS123H76619K76TWJ28M
align-ks123h8759405vlyxglp,Alignment,Incident Response,https://skills.emsidata.com/skills/KS123H8759405VLYXGLP
align-ks123hl75px38ktjxykj,Alignment,Emotional Intelligence,https://skills.emsidata.com/skills/KS123HL75PX38KTJXYKJ
align-ks123hs61b4wjhxtjkcf,Alignment,Employee Assistance Programs,https://skills.emsidata.com/skills/KS123HS61B4WJHXTJKCF
align-ks123hv5whqxdmxz667k,Alignment,Employee Engagement,https://skills.emsidata.com/skills/KS123HV5WHQXDMXZ667K
align-ks123hx69v95sc2njzyz,Alignment,Performance Appraisal,https://skills.emsidata.com/skills/KS123HX69V95SC2NJZYZ
align-ks123hx6yg0ppbxv3922,Alignment,Performance Management,https://skills.emsidata.com/skills/KS123HX6YG0PPBXV3922
align-ks123hz73g741dqsfx8r,Alignment,Employee Retention Strategy,https://lightcast.io/open-skills/skills/KS123HZ73G741DQSFX8R
align-ks123j47437lzth6n7zx,Alignment,Electronic Medical Record,https://skills.emsidata.com/skills/KS123J47437LZTH6N7ZX
align-ks123jn71dl4htplhbly,Alignment,Energy Conservation,https://skills.emsidata.com/skills/KS123JN71DL4HTPLHBLY
align-ks123jy6ttbmw9ks9gr4,Alignment,Engineering Analysis,https://skills.emsidata.com/skills/KS123JY6TTBMW9KS9GR4
align-ks123k06523bsd9hx91f,Alignment,Engineering Drawings,https://skills.emsidata.com/skills/KS123K06523BSD9HX91F
align-ks123kb741k818t8fxl6,Alignment,Inquiry,https://skills.emsidata.com/skills/KS123KB741K818T8FXL6
align-ks123kr6w35x39jp65mx,Alignment,Entrepreneurship,https://skills.lightcast.io/skills/KS123KR6W35X39JP65MX
align-ks123kv5xcdsjw5ywgyq,Alignment,Environmental Engineering,https://skills.emsidata.com/skills/KS123KV5XCDSJW5YWGYQ
align-ks123kv6p7jvky7rbtv2,Alignment,Environmental Health,https://skills.emsidata.com/skills/KS123KV6P7JVKY7RBTV2
align-ks123l16jvd8jbmnnqr3,Alignment,Environmental Compliance,https://skills.emsidata.com/skills/KS123L16JVD8JBMNNQR3
align-ks123l569rwqvsywrm2f,Alignment,Environmental Resource Management,https://skills.emsidata.com/skills/KS123L569RWQVSYWRM2F
align-ks123l56n96mhhhzb2g6,Alignment,Environmental Management Systems,https://skills.emsidata.com/skills/KS123L56N96MHHHZB2G6
align-ks123lb61p8sztkpt021,Alignment,Environmental Remediation,https://skills.emsidata.com/skills/KS123LB61P8SZTKPT021
align-ks123ld606c8cd3fhr36,Alignment,Pollution Prevention,https://skills.emsidata.com/skills/KS123LD606C8CD3FHR36
align-ks123mn68lmkbtfyy3wc,Alignment,Human Factors And Ergonomics,https://skills.emsidata.com/skills/KS123MN68LMKBTFYY3WC
align-ks123mr6qy26mmzfbvtp,Alignment,Erosion Control,https://skills.emsidata.com/skills/KS123MR6QY26MMZFBVTP
align-ks123p25yywf2y9yh350,Alignment,Ethical Codes,https://skills.emsidata.com/skills/KS123P25YYWF2Y9YH350
align-ks123r966z5r6d81xzk4,Alignment,Experiential Learning,https://lightcast.io/open-skills/skills/KS123R966Z5R6D81XZK4
align-ks123s96vj7hpk27pvfx,Alignment,Optometry,https://skills.emsidata.com/skills/KS123S96VJ7HPK27PVFX
align-ks123ss6lvfynxqpgjzw,Alignment,Fabrication,https://skills.emsidata.com/skills/KS123SS6LVFYNXQPGJZW
align-ks123sz6y16820mtf92k,Alignment,Facility Operations,https://skills.emsidata.com/skills/KS123SZ6Y16820MTF92K
align-ks123t6775qbfntgwn0j,Alignment,Faculty Development,https://skills.emsidata.com/skills/KS123T6775QBFNTGWN0J
align-ks123th6wqct43mkjmwt,Alignment,Family and Medical Leave Act Of 1993,https://skills.emsidata.com/skills/KS123TH6WQCT43MKJMWT
align-ks123wd6xdcn2v4lc6n8,Alignment,Family Educational Rights and Privacy Act,https://lightcast.io/open-skills/skills/KS123WD6XDCN2V4LC6N8
align-ks123x777h5wfnxq6bpm,Alignment,Sales,https://lightcast.io/open-skills/skills/KS123X777H5WFNXQ6BPM
align-ks123y170czm0v5z3xxb,Alignment,Financial Services,https://skills.emsidata.com/skills/KS123Y170CZM0V5Z3XXB
align-ks123y170jp7jbsfvbss,Alignment,Financial Management,https://skills.emsidata.com/skills/KS123Y170JP7JBSFVBSS
align-ks123y56vdhmz288xx1w,Alignment,Financial Accounting,https://skills.emsidata.com/skills/KS123Y56VDHMZ288XX1W
align-ks123y66dnrsj1qgk9nw,Alignment,Financial Analysis,https://lightcast.io/open-skills/skills/KS123Y66DNRSJ1QGK9NW
align-ks123yh6b5z6q799424r,Alignment,Financial Modeling,https://skills.emsidata.com/skills/KS123YH6B5Z6Q799424R
align-ks123yh6yz1g0pzvvjw1,Alignment,Financial Planning,https://skills.emsidata.com/skills/KS123YH6YZ1G0PZVVJW1
align-ks123yj6kvwc91btmb4r,Alignment,Financial Statements,https://skills.emsidata.com/skills/KS123YJ6KVWC91BTMB4R
align-ks123yq6nbwsk1p6tpw4,Alignment,Fingerprint Identification And Classification,https://skills.emsidata.com/skills/KS123YQ6NBWSK1P6TPW4
align-ks123yq72d213s0678j4,Alignment,Fingerprint Recognition,https://skills.emsidata.com/skills/KS123YQ72D213S0678J4
align-ks12403769sv21756fdy,Alignment,Employee Benefits,https://skills.emsidata.com/skills/KS12403769SV21756FDY
align-ks124046trjdp25wfpyc,Alignment,Packaging And Labeling,https://skills.emsidata.com/skills/KS124046TRJDP25WFPYC
align-ks1240n6htxcdtdnx6wd,Alignment,Flowcharts,https://skills.emsidata.com/skills/KS1240N6HTXCDTDNX6WD
align-ks1241478vq66g2npcg9,Alignment,Failure Mode and Effects Analysis,https://skills.emsidata.com/skills/KS1241478VQ66G2NPCG9
align-ks1241k6dhssn6wwj6tq,Alignment,Product Recall,https://skills.emsidata.com/skills/KS1241K6DHSSN6WWJ6TQ
align-ks1241p6pxrcktdswhtv,Alignment,Forecasting,https://skills.emsidata.com/skills/KS1241P6PXRCKTDSWHTV
align-ks124236mn56qbrgq7c4,Alignment,Forensic Biology,https://skills.emsidata.com/skills/KS124236MN56QBRGQ7C4
align-ks124246q17z700wmkgz,Alignment,Forensic Identification,https://skills.emsidata.com/skills/KS124246Q17Z700WMKGZ
align-ks124296011qwr6gsgg4,Alignment,Forensic Toolkits,https://skills.emsidata.com/skills/KS124296011QWR6GSGG4
align-ks12429610ml08l64mjw,Alignment,Forensic Toxicology,https://skills.emsidata.com/skills/KS12429610ML08L64MJW
align-ks1243g647pt6vnyxj66,Alignment,Fraud Prevention And Detection,https://skills.emsidata.com/skills/KS1243G647PT6VNYXJ66
align-ks124586hg4vgckj5xcj,Alignment,Functional Specifications,https://skills.emsidata.com/skills/KS124586HG4VGCKJ5XCJ
align-ks1245b75k22fqsvg892,Alignment,Fund Accounting,https://skills.emsidata.com/skills/KS1245B75K22FQSVG892
align-ks1245d63j6t7xnbkpv6,Alignment,Investment Management,https://lightcast.io/open-skills/skills/KS1245D63J6T7XNBKPV6
align-ks124685z7c03v020f5v,Alignment,Generally Accepted Accounting Principles,https://skills.emsidata.com/skills/KS124685Z7C03V020F5V
align-ks1248l77tsy3j2v2xc1,Alignment,General Ledger,https://lightcast.io/open-skills/skills/KS1248L77TSY3J2V2XC1
align-ks1248t6mc5l69mz2l3r,Alignment,Selling Techniques,https://skills.emsidata.com/skills/KS1248T6MC5L69MZ2L3R
align-ks1249y70qbw38l986k5,Alignment,Geotechnical Engineering,https://skills.emsidata.com/skills/KS1249Y70QBW38L986K5
align-ks124bj6n4swn0t9r3pw,Alignment,Geriatrics,https://skills.emsidata.com/skills/KS124BJ6N4SWN0T9R3PW
align-ks124dq6jx0nx9dbfdm8,Alignment,R (Programming Language),https://skills.emsidata.com/skills/KS124DQ6JX0NX9DBFDM8
align-ks124fp642q7p7tbppzn,Alignment,Search Engine Optimization,https://skills.emsidata.com/skills/KS124FP642Q7P7TBPPZN
align-ks124gh61p6ym2tx0dmz,Alignment,Governmental Accounting,https://lightcast.io/open-skills/skills/KS124GH61P6YM2TX0DMZ
align-ks124gx6xfwsp04t3rn2,Alignment,Grant Writing,https://skills.emsidata.com/skills/KS124GX6XFWSP04T3RN2
align-ks124h36q97v3ctyhmc1,Alignment,Graphic Communication,https://skills.lightcast.io/skills/KS124H36Q97V3CTYHMC1
align-ks124h46q2pp8yc1wq06,Alignment,Graphic Design,https://lightcast.io/open-skills/skills/KS124H46Q2PP8YC1WQ06
align-ks124j6780vx24kzrvd7,Alignment,Hydrogeology,https://skills.emsidata.com/skills/KS124J6780VX24KZRVD7
align-ks124jb619vxg6rq810c,Alignment,Instruction Delivery,https://skills.emsidata.com/skills/KS124JB619VXG6RQ810C
align-ks124ks624r3l2w8rkm6,Alignment,Apache Hadoop,https://skills.emsidata.com/skills/KS124KS624R3L2W8RKM6
align-ks124kt63gc904kz0k4w,Alignment,Hadoop Distributed File System (HDFS),https://skills.emsidata.com/skills/KS124KT63GC904KZ0K4W
align-ks124l55y9h5b5fhlymq,Alignment,Mobile Devices,https://skills.emsidata.com/skills/KS124L55Y9H5B5FHLYMQ
align-ks124mh6zszdfv5xxyq4,Alignment,Help Desk Support,https://skills.emsidata.com/skills/KS124MH6ZSZDFV5XXYQ4
align-ks124mn6480fzqzydf7q,Alignment,Health Administration,https://skills.emsidata.com/skills/KS124MN6480FZQZYDF7Q
align-ks124mq5z09y34hz388d,Alignment,Health Assessment,https://skills.emsidata.com/skills/KS124MQ5Z09Y34HZ388D
align-ks124mq65kqqnf255d1w,Alignment,Self Care,https://skills.emsidata.com/skills/KS124MQ65KQQNF255D1W
align-ks124mt6zdzlf0m8jm6x,Alignment,Health Education,https://skills.emsidata.com/skills/KS124MT6ZDZLF0M8JM6X
align-ks124mw79t7lbchjxr12,Alignment,Health Information Management,https://skills.emsidata.com/skills/KS124MW79T7LBCHJXR12
align-ks124my5xkmpzgrg1cz4,Alignment,Health Information Technology,https://skills.emsidata.com/skills/KS124MY5XKMPZGRG1CZ4
align-ks124my5y0gkq65jhmz6,Alignment,Health Intervention,https://skills.emsidata.com/skills/KS124MY5Y0GKQ65JHMZ6
align-ks124mz6pg6bwhhr2f51,Alignment,Health Policies,https://skills.emsidata.com/skills/KS124MZ6PG6BWHHR2F51
align-ks124mz6rjrxmlsy638z,Alignment,Health Promotion,https://skills.emsidata.com/skills/KS124MZ6RJRXMLSY638Z
align-ks124n46rmfsbqfltm0l,Alignment,Patient Safety,https://skills.emsidata.com/skills/KS124N46RMFSBQFLTM0L
align-ks124q3726phm9jns05d,Alignment,Higher Education,https://skills.emsidata.com/skills/KS124Q3726PHM9JNS05D
align-ks124qm6g2g824wrk8dz,Alignment,Health Insurance Portability and Accountability Act (HIPAA) Compliance,https://skills.emsidata.com/skills/KS124QM6G2G824WRK8DZ
align-ks124rh6ds37jh65w5d8,Alignment,Home Care,https://skills.emsidata.com/skills/KS124RH6DS37JH65W5D8
align-ks124rx787sq1wvd8xf6,Alignment,Scalability,https://skills.emsidata.com/skills/KS124RX787SQ1WVD8XF6
align-ks124s069469d9w4xdxr,Alignment,Hospice,https://skills.emsidata.com/skills/KS124S069469D9W4XDXR
align-ks124s26f6rr9z7w4716,Alignment,Hospital Medicine,https://skills.emsidata.com/skills/KS124S26F6RR9Z7W4716
align-ks124tg6c6gq3rgybj3g,Alignment,Human Resource Management,https://lightcast.io/open-skills/skills/KS124TG6C6GQ3RGYBJ3G
align-ks124vg6wsj4skfzv1t6,Alignment,Human Development,https://skills.emsidata.com/skills/KS124VG6WSJ4SKFZV1T6
align-ks124vj71bkmyxc1pp09,Alignment,Psychology,https://lightcast.io/open-skills/skills/KS124VJ71BKMYXC1PP09
align-ks124vl6rvrf0bz2b1y1,Alignment,Human Resource Policies,https://lightcast.io/open-skills/skills/KS124VL6RVRF0BZ2B1Y1
align-ks124vl76f1d07mllmvl,Alignment,Human Resources Concepts,https://skills.emsidata.com/skills/KS124VL76F1D07MLLMVL
align-ks124vr68prnlvlwxyz1,Alignment,Hydraulics,https://skills.emsidata.com/skills/KS124VR68PRNLVLWXYZ1
align-ks124x67987xf85l4kqs,Alignment,Infrastructure As A Service (IaaS),https://skills.emsidata.com/skills/KS124X67987XF85L4KQS
align-ks125025z8zhjcjmpf7t,Alignment,Identity And Access Management,https://skills.emsidata.com/skills/KS125025Z8ZHJCJMPF7T
align-ks12527787m0h5vnjwb5,Alignment,Imagery Intelligence,https://skills.emsidata.com/skills/KS12527787M0H5VNJWB5
align-ks1252n652hqf28y4k78,Alignment,Immunization,https://skills.emsidata.com/skills/KS1252N652HQF28Y4K78
align-ks1253874vvxh5wz3fmt,Alignment,Incident Command System (ICS),https://skills.emsidata.com/skills/KS1253874VVXH5WZ3FMT
align-ks1253h61ttr1fzwsrh4,Alignment,Innovation,https://skills.emsidata.com/skills/KS1253H61TTR1FZWSRH4
align-ks1253q66nqsnhm7jr49,Alignment,Industrial Engineering,https://skills.emsidata.com/skills/KS1253Q66NQSNHM7JR49
align-ks1253v6y3x0n15vnkcr,Alignment,Infection Control,https://skills.emsidata.com/skills/KS1253V6Y3X0N15VNKCR
align-ks1253y5ytq174lph6wf,Alignment,Statistical Inference,https://skills.emsidata.com/skills/KS1253Y5YTQ174LPH6WF
align-ks1254b63qqjgq9c7bc2,Alignment,Information Assurance,https://skills.emsidata.com/skills/KS1254B63QQJGQ9C7BC2
align-ks1254g5z1vfxh167cvb,Alignment,Information Governance,https://skills.emsidata.com/skills/KS1254G5Z1VFXH167CVB
align-ks1254g6x37ns306y596,Alignment,Information Literacy,https://skills.emsidata.com/skills/KS1254G6X37NS306Y596
align-ks1254m6n7pz96mgr0l,Alignment,Information Security Management,https://skills.emsidata.com/skills/KS1254M6N7PZ96MGR0L
align-ks1254m6n7qpz96mgr0l,Alignment,Information Security Management,https://skills.emsidata.com/skills/KS1254M6N7QPZ96MGR0L
align-ks1254r63857v35ddxpn,Alignment,Systems Analysis,https://skills.emsidata.com/skills/KS1254R63857V35DDXPN
align-ks1254s5wbl0pxsjxf2n,Alignment,Information Technology Architecture,https://lightcast.io/open-skills/skills/KS1254S5WBL0PXSJXF2N
align-ks1254s6449blvgwvz7l,Alignment,Information Technology Audits,https://skills.emsidata.com/skills/KS1254S6449BLVGWVZ7L
align-ks1254t6vz25d2nzx05s,Alignment,Information Technology Infrastructure Library,https://skills.emsidata.com/skills/KS1254T6VZ25D2NZX05S
align-ks1256c6dbyg39v53j4v,Alignment,Instructional Design,https://lightcast.io/open-skills/skills/KS1256C6DBYG39V53J4V
align-ks1256w6mpkrnm11qmpm,Alignment,Marketing Strategies,https://lightcast.io/open-skills/skills/KS1256W6MPKRNM11QMPM
align-ks1257g62v8n1rfhmnll,Alignment,Intellectual Property,https://skills.emsidata.com/skills/KS1257G62V8N1RFHMNLL
align-ks1257j640c5x6f0lnxj,Alignment,Intelligence Analysis,https://skills.emsidata.com/skills/KS1257J640C5X6F0LNXJ
align-ks1257j6nyw24v7t0dvz,Alignment,Data Intelligence,https://skills.emsidata.com/skills/KS1257J6NYW24V7T0DVZ
align-ks1257k66jf3drp7f8gx,Alignment,Intelligence Gathering,https://skills.emsidata.com/skills/KS1257K66JF3DRP7F8GX
align-ks1257t77dqvvz4j82r1,Alignment,Interactive Communications,https://skills.emsidata.com/skills/KS1257T77DQVVZ4J82R1
align-ks1258263vkqvrq9n0y0,Alignment,Networking Hardware,https://skills.emsidata.com/skills/KS1258263VKQVRQ9N0Y0
align-ks1258473yh2psfc8s7h,Alignment,Intercultural Communication,https://skills.lightcast.io/skills/KS1258473YH2PSFC8S7H
align-ks125856jh9vgvny0tbp,Alignment,Interdisciplinary Teaching,https://skills.emsidata.com/skills/KS125856JH9VGVNY0TBP
align-ks1258b6fbg9b2cq169n,Alignment,Internal Auditing,https://lightcast.io/open-skills/skills/KS1258B6FBG9B2CQ169N
align-ks1259d6l30yyg3xr3vl,Alignment,Interpersonal Communications,https://skills.emsidata.com/skills/KS1259D6L30YYG3XR3VL
align-ks125b569r313xt23lhy,Alignment,Inventory Management,https://lightcast.io/open-skills/skills/KS125B569R313XT23LHY
align-ks125bh5x5w0r09zw3b7,Alignment,Invoicing,https://skills.lightcast.io/skills/KS125BH5X5W0R09ZW3B7
align-ks125c05zsygwn3v1dxk,Alignment,Virtual Private Networks (VPN),https://skills.emsidata.com/skills/KS125C05ZSYGWN3V1DXK
align-ks125f678lv2kb3z5xw0,Alignment,Problem Solving,https://lightcast.io/open-skills/skills/KS125F678LV2KB3Z5XW0
align-ks125f9784gq819lh2gl,Alignment,IT Service Management,https://skills.emsidata.com/skills/KS125F9784GQ819LH2GL
align-ks125k36t7clfh56kjnc,Alignment,Job Analysis,https://lightcast.io/open-skills/skills/KS125K36T7CLFH56KJNC
align-ks125lb730cjdcz579v3,Alignment,Procedural Laws,https://skills.emsidata.com/skills/KS125LB730CJDCZ579V3
align-ks125ln6szks6q9dqsxy,Alignment,Justice,https://skills.emsidata.com/skills/KS125LN6SZKS6Q9DQSXY
align-ks125ls6n7wp4s6sftck,Alignment,Python  (Programming Language),https://lightcast.io/open-skills/skills/KS125LS6N7WP4S6SFTCK
align-ks125mk6l8xn70zs40zy,Alignment,Key Performance Indicators (KPIs),https://lightcast.io/open-skills/skills/KS125MK6L8XN70ZS40ZY
align-ks125pc72cjk6rf79q6b,Alignment,Labor Relations,https://skills.emsidata.com/skills/KS125PC72CJK6RF79Q6B
align-ks125pr73hnp7lh485xt,Alignment,Network Security,https://skills.emsidata.com/skills/KS125PR73HNP7LH485XT
align-ks125pt6mtxz1jwxx79m,Alignment,Network Troubleshooting,https://skills.emsidata.com/skills/KS125PT6MTXZ1JWXX79M
align-ks125qb5zfh3dns84bmq,Alignment,Language Education,https://skills.emsidata.com/skills/KS125QB5ZFH3DNS84BMQ
align-ks125qb61wp2r6vxvz96,Alignment,Language Development,https://skills.emsidata.com/skills/KS125QB61WP2R6VXVZ96
align-ks125r467hsmpwmrxwnb,Alignment,Law Enforcement,https://skills.emsidata.com/skills/KS125R467HSMPWMRXWNB
align-ks125s45xs2wnvj6hpd0,Alignment,Learning Aids,https://skills.emsidata.com/skills/KS125S45XS2WNVJ6HPD0
align-ks125s474ft7pmrywkjf,Alignment,Learning Development,https://skills.emsidata.com/skills/KS125S474FT7PMRYWKJF
align-ks125s6630pdp730rg6w,Alignment,Learning Theory,https://lightcast.io/open-skills/skills/KS125S6630PDP730RG6W
align-ks125sj6j3fprpltsd7j,Alignment,Legislation,https://skills.emsidata.com/skills/KS125SJ6J3FPRPLTSD7J
align-ks125ss6z01pyp99sn5g,Alignment,Lesson Planning,https://skills.emsidata.com/skills/KS125SS6Z01PYP99SN5G
align-ks125tf6cx532lkswt7b,Alignment,Library Management,https://lightcast.io/open-skills/skills/KS125TF6CX532LKSWT7B
align-ks125tx75xtzzxvjl8b5,Alignment,Lifelong Learning,https://skills.emsidata.com/skills/KS125TX75XTZZXVJL8B5
align-ks125z861sbd5n9zw3t0,Alignment,Long-Term Care,https://skills.emsidata.com/skills/KS125Z861SBD5N9ZW3T0
align-ks125zb6bwf5ry40bh1b,Alignment,Risk Management,https://lightcast.io/open-skills/skills/KS125ZB6BWF5RY40BH1B
